0.1,0.00176353752613068,0.1,15.6200523376465
4.11566265060241,0.000630210619419813,4.11566265060241,166.261390686035
8.13132530120482,0.000186959092388861,8.13132530120482,-48.7553243637085
12.1469879518072,0.000162292839377187,12.1469879518072,70.4097118377686
16.1626506024096,8.52992234285921E-05,16.1626506024096,-24.5136222839355
20.178313253012,8.69884825078771E-05,20.178313253012,-87.1696043014526
24.1939759036145,4.59350376331713E-05,24.1939759036145,124.891754150391
28.2096385542169,7.2479248046875E-05,28.2096385542169,-50.2494821548462
32.2253012048193,9.6505056717433E-05,32.2253012048193,21.27809715271
36.2409638554217,0.000153775356011465,36.2409638554217,69.5857200622559
40.2566265060241,7.60073016863316E-05,40.2566265060241,113.778911590576
44.2722891566265,0.000174728120327927,44.2722891566265,76.276496887207
48.2879518072289,0.000201024056877941,48.2879518072289,96.848705291748
52.3036144578313,0.000688814325258136,52.3036144578313,95.7390689849854
56.3192771084337,0.00208220980130136,56.3192771084337,95.8873844146729
60.3349397590361,0.00540899438783526,60.3349397590361,3.94141387939453
64.3506024096385,0.0022639415692538,64.3506024096385,-74.2659645080566
68.3662650602409,0.00143165036570281,68.3662650602409,-77.7322025299072
72.3819277108434,0.00107152259442955,72.3819277108434,-77.5454349517822
76.3975903614458,0.00104216660838574,76.3975903614458,-81.0281524658203
80.4132530120482,0.000777936424128711,80.4132530120482,-76.8477945327759
84.4289156626506,0.000895804318133742,84.4289156626506,-77.6717777252197
88.444578313253,0.000951229769270867,88.444578313253,-80.8358917236328
92.4602409638554,0.000955594994593412,92.4602409638554,-88.7296886444092
96.4759036144578,0.000792585429735482,96.4759036144578,-82.7859907150269
100.49156626506,0.000963881204370409,100.49156626506,-84.2691707611084
104.507228915663,0.0008286326774396,104.507228915663,-92.9430055618286
108.522891566265,0.000690533954184502,108.522891566265,-95.0249490737915
112.538554216867,0.000818312575574964,112.538554216867,-92.3112831115723
116.55421686747,0.00069659756263718,116.55421686747,-102.539709091187
120.569879518072,0.000796760490629822,120.569879518072,-97.8210124969482
124.585542168675,0.000799085770267993,124.585542168675,-97.1453447341919
128.601204819277,0.000683799793478101,128.601204819277,-104.550241470337
132.61686746988,0.00066486356081441,132.61686746988,-101.402606964111
136.632530120482,0.000705976679455489,136.632530120482,-101.616848945618
140.648192771084,0.000528937729541212,140.648192771084,-96.9091300964355
144.663855421687,0.000560085405595601,144.663855421687,-103.934998512268
148.679518072289,0.000522933667525649,148.679518072289,-116.981460571289
152.695180722892,0.000340940896421671,152.695180722892,-99.5788507461548
156.710843373494,0.00016548928397242,156.710843373494,-113.531702041626
160.726506024096,7.2479248046875E-05,160.726506024096,-50.447244644165
164.742168674699,0.000282699707895517,164.742168674699,43.2181205749512
168.757831325301,0.000741907104384154,168.757831325301,49.0519638061523
172.773493975904,0.00138488225638866,172.773493975904,48.4916439056396
176.789156626506,0.00260624242946506,176.789156626506,48.2883968353271
180.804819277109,0.00523190991953015,180.804819277109,43.4763164520264
184.820481927711,0.0115588018670678,184.820481927711,-28.9466743469238
188.836144578313,0.011937253177166,188.836144578313,-85.6864242553711
192.851807228916,0.00692538311704993,192.851807228916,-107.154035568237
196.867469879518,0.00501197343692183,196.867469879518,-109.230485916138
200.883132530121,0.00490877870470285,200.883132530121,-116.943008422852
204.898795180723,0.00409499555826187,204.898795180723,-125.655303955078
208.914457831326,0.00421308586373925,208.914457831326,-130.401466369629
212.930120481928,0.0038076660130173,212.930120481928,-134.79606628418
216.94578313253,0.00360886682756245,216.94578313253,-140.520029067993
220.961445783133,0.00342370732687414,220.961445783133,-144.282897949219
224.977108433735,0.00328818266279995,224.977108433735,-147.815053939819
228.992771084338,0.00311893201433122,228.992771084338,-151.253826141357
233.00843373494,0.00298337871208787,233.00843373494,-155.126575469971
237.024096385542,0.00278530898503959,237.024096385542,-156.791021347046
241.039759036145,0.0026109532918781,241.039759036145,-159.515682220459
245.055421686747,0.00240660249255598,245.055421686747,-158.307168960571
249.07108433735,0.00217880657874048,249.07108433735,-156.390020370483
253.086746987952,0.00211155461147428,253.086746987952,-153.192947387695
257.102409638555,0.00208729133009911,257.102409638555,-151.59441947937
261.118072289157,0.002238993300125,261.118072289157,-154.170747756958
265.133734939759,0.00234329560771585,265.133734939759,-156.115362167358
269.149397590362,0.00224901549518108,269.149397590362,-155.566028594971
273.165060240964,0.00226223119534552,273.165060240964,-159.438777923584
277.180722891567,0.00237317406572402,277.180722891567,-161.174634933472
281.196385542169,0.00230498961172998,281.196385542169,-164.212406158447
285.212048192771,0.00283802207559347,285.212048192771,-171.210800170898
289.227710843374,0.00270455586723983,289.227710843374,-169.623258590698
293.243373493976,0.00287458393722773,293.243373493976,-172.111696243286
297.259036144579,0.00332438549958169,297.259036144579,-178.29708480835
301.274698795181,0.00338004785589874,301.274698795181,179.637451171875
305.290361445783,0.00366326165385544,305.290361445783,175.621879577637
309.306024096386,0.00374554330483079,309.306024096386,176.616142272949
313.321686746988,0.00387199292890728,313.321686746988,170.436264038086
317.337349397591,0.00438621174544096,317.337349397591,150.38041305542
321.353012048193,0.00523028243333101,321.353012048193,125.056549072266
325.368674698795,0.00559531711041927,325.368674698795,109.730381011963
329.384337349398,0.00576237495988607,329.384337349398,93.9867324829102
333.4,0.00462799984961748,333.4,70.5964794158936
337.415662650602,0.00562346540391445,337.415662650602,71.6951293945313
341.431325301205,0.00367387244477868,341.431325301205,48.2829036712646
345.446987951807,0.00298016006127,345.446987951807,41.421838760376
349.46265060241,0.00155169586651027,349.46265060241,28.0677509307861
353.478313253012,0.00171769852750003,353.478313253012,24.530101776123
357.493975903614,0.000903535808902234,357.493975903614,21.750509262085
361.509638554217,0.000424803845817223,361.509638554217,13.7248764038086
365.525301204819,0.00020026252605021,365.525301204819,-9.86862373352051
369.540963855422,0.000126806407934055,369.540963855422,-162.454559326172
373.556626506024,0.000399815937271342,373.556626506024,167.376502990723
377.572289156626,0.000397626165067777,377.572289156626,178.879360198975
381.587951807229,0.000598214566707611,381.587951807229,-177.72579574585
385.603614457831,0.000766137090977281,385.603614457831,175.753715515137
389.619277108434,0.00102788221556693,389.619277108434,176.028373718262
393.634939759036,0.00107184844091535,393.634939759036,172.507221221924
397.650602409638,0.00112753186840564,397.650602409638,170.881210327148
401.666265060241,0.0012803808785975,401.666265060241,164.778202056885
405.681927710843,0.0012368387542665,405.681927710843,166.178993225098
409.697590361446,0.00130507815629244,409.697590361446,165.27258682251
413.713253012048,0.00164430704899132,413.713253012048,162.800628662109
417.72891566265,0.00177868420723826,417.72891566265,153.440139770508
421.744578313253,0.00201468751765788,421.744578313253,147.79859161377
425.760240963855,0.00207009119912982,425.760240963855,142.942565917969
429.775903614458,0.00226269429549575,429.775903614458,139.448844909668
433.79156626506,0.00248583080247045,433.79156626506,132.510875701904
437.807228915662,0.00252921623177826,437.807228915662,130.456398010254
441.822891566265,0.00269878981634974,441.822891566265,124.314937591553
445.838554216867,0.00277381227351725,445.838554216867,120.447715759277
449.85421686747,0.0028360856231302,449.85421686747,116.893569946289
453.869879518072,0.00310724601149559,453.869879518072,110.153354644775
457.885542168674,0.00351879093796015,457.885542168674,97.5902996063232
461.901204819277,0.00423045782372355,461.901204819277,87.405818939209
465.916867469879,0.00518476171419024,465.916867469879,81.2423858642578
469.932530120481,0.00569611461833119,469.932530120481,76.9301834106445
473.948192771084,0.00588945904746652,473.948192771084,86.0819492340088
477.963855421686,0.00756376748904586,477.963855421686,81.5445098876953
481.979518072289,0.00927488505840302,481.979518072289,67.9926681518555
485.995180722891,0.00837333034723997,485.995180722891,73.2332324981689
490.010843373493,0.0102239595726132,490.010843373493,61.6369915008545
494.026506024096,0.0119645353406668,494.026506024096,57.1929531097412
498.042168674698,0.0139967771247029,498.042168674698,14.0819320678711
502.057831325301,0.0104758255183697,502.057831325301,-0.942094802856445
506.073493975903,0.00638396292924881,506.073493975903,-27.8480243682861
510.089156626505,0.00510283326730132,510.089156626505,-31.1659469604492
514.104819277108,0.0058863153681159,514.104819277108,-33.4291648864746
518.12048192771,0.00521666649729013,518.12048192771,-38.7301454544067
522.136144578313,0.0037062291521579,522.136144578313,-41.9327116012573
526.151807228915,0.00339856767095625,526.151807228915,-45.3165521621704
530.167469879517,0.00305938953533769,530.167469879517,-49.9967966079712
534.18313253012,0.00278359209187329,534.18313253012,-52.5291795730591
538.198795180722,0.00259062880650163,538.198795180722,-55.4515943527222
542.214457831325,0.00193130702245981,542.214457831325,-55.4131422042847
546.230120481927,0.00169014767743647,546.230120481927,-56.8194093704224
550.245783132529,0.00168585882056504,550.245783132529,-60.0659208297729
554.261445783132,0.0014500868273899,554.261445783132,-60.3295927047729
558.277108433734,0.00152719917241484,558.277108433734,-60.3515653610229
562.292771084337,0.0013252820353955,562.292771084337,-62.6367559432983
566.308433734939,0.00136839202605188,566.308433734939,-61.9665813446045
570.324096385541,0.00127666466869414,570.324096385541,-66.9709310531616
574.339759036144,0.00105288403574377,574.339759036144,-73.0629444122314
578.355421686746,0.00109100341796875,578.355421686746,-72.6784143447876
582.371084337349,0.00100280833430588,582.371084337349,-73.5463514328003
586.386746987951,0.000922652194276452,586.386746987951,-73.4639539718628
590.402409638553,0.000884746666997671,590.402409638553,-82.4069623947144
594.418072289156,0.000599975581280887,594.418072289156,-80.165717124939
598.433734939758,0.000616011617239565,598.433734939758,-75.1833400726318
602.44939759036,0.000507913704495877,602.44939759036,-82.7365522384644
606.465060240963,0.000711428234353662,606.465060240963,-76.9301919937134
610.480722891565,0.000478725502034649,610.480722891565,-91.0807971954346
614.496385542168,0.000491666956804693,614.496385542168,-91.7619581222534
618.51204819277,0.000331703224219382,618.51204819277,-109.955600738525
622.527710843372,0.000402644858695567,622.527710843372,-98.5571050643921
626.543373493975,0.000253612815868109,626.543373493975,-93.8548879623413
630.559036144577,0.000310868577798828,630.559036144577,-110.521396636963
634.57469879518,0.0001645634038141,634.57469879518,-96.1181058883667
638.590361445782,0.000180866540176794,638.590361445782,-111.861754417419
642.606024096384,0.000191837942111306,642.606024096384,-121.969330787659
646.621686746987,0.00013995313202031,646.621686746987,-121.381553649902
650.637349397589,0.000157561313244514,650.637349397589,-133.598539352417
654.653012048192,2.05427731998498E-05,654.653012048192,-168.716869354248
658.668674698794,9.7256081062369E-05,658.668674698794,118.113052368164
662.684337349396,5.93427612329833E-05,662.684337349396,-94.3053359985352
666.699999999999,3.45435546478257E-05,666.699999999999,-40.6308059692383
670.715662650601,6.47375563858077E-05,670.715662650601,-6.55619430541992
674.731325301204,0.000102643003629055,674.731325301204,-8.20965385437012
678.746987951806,7.03395417076536E-05,678.746987951806,-0.854204177856445
682.762650602408,0.000102359066659119,682.762650602408,11.1540412902832
686.778313253011,0.000209843026823364,686.778313253011,12.8404598236084
690.793975903613,0.000283213972579688,690.793975903613,12.9008846282959
694.809638554216,0.00019153427274432,694.809638554216,-5.50698280334473
698.825301204818,9.918212890625E-05,698.825301204818,16.6527843475342
702.84096385542,0.000311312964186072,702.84096385542,3.88097190856934
706.856626506023,0.00025202997494489,706.856626506023,-0.29937744140625
710.872289156625,0.000338993326295167,710.872289156625,-10.8409309387207
714.887951807228,0.000409613945521414,714.887951807228,-18.0920104980469
718.90361445783,0.000511226360686123,718.90361445783,-48.9750509262085
722.919277108432,0.000553591293282807,722.919277108432,-56.9182863235474
726.934939759035,0.000614166259765625,726.934939759035,-50.0077829360962
730.950602409637,0.000801131827756763,730.950602409637,-41.9656705856323
734.966265060239,0.00121123099233955,734.966265060239,-55.5669507980347
738.981927710842,0.00151196809019893,738.981927710842,-63.0817108154297
742.997590361444,0.00136477162595838,742.997590361444,-64.7186994552612
747.013253012047,0.00128232850693166,747.013253012047,-43.5422258377075
751.028915662649,0.00173364032525569,751.028915662649,-42.9764213562012
755.044578313251,0.00186432967893779,755.044578313251,-36.3515710830688
759.060240963854,0.00246282061561942,759.060240963854,-40.0979604721069
763.075903614456,0.00410094344988465,763.075903614456,-50.447244644165
767.091566265059,0.0091897202655673,767.091566265059,-90.0096130371094
771.107228915661,0.0143339028581977,771.107228915661,-133.587553024292
775.122891566263,0.00895916391164064,775.122891566263,-160.899976730347
779.138554216866,0.00453739427030087,779.138554216866,-149.814599990845
783.154216867468,0.00378051702864468,783.154216867468,-129.98397731781
787.169879518071,0.00312746083363891,787.169879518071,-133.746854782104
791.185542168673,0.00241997372359037,791.185542168673,-137.99863243103
795.201204819275,0.001623829244636,795.201204819275,-136.751658439636
799.216867469878,0.00149553653318435,799.216867469878,-139.058821678162
803.23253012048,0.00137943378649652,803.23253012048,-143.332571983337
807.248192771083,0.00131281022913754,807.248192771083,-141.706569671631
811.263855421685,0.00111296365503222,811.263855421685,-144.156555175781
815.279518072287,0.00103759765625,815.279518072287,-140.020142555237
819.29518072289,0.00102734402753413,819.29518072289,-150.325481414795
823.310843373492,0.00091208767844364,823.310843373492,-157.587547302246
827.326506024095,0.000826029514428228,827.326506024095,-162.569915771484
831.342168674697,0.000794016174040735,831.342168674697,-168.793773651123
835.357831325299,0.000713103567250073,835.357831325299,-173.452045440674
839.373493975902,0.000616625475231558,839.373493975902,168.222484588623
843.389156626504,0.00057633500546217,843.389156626504,139.338981628418
847.404819277107,0.000469843129394576,847.404819277107,106.6761302948
851.420481927709,0.000678222684655339,851.420481927709,110.09842300415
855.436144578311,0.000523990020155907,855.436144578311,82.0663776397705
859.451807228914,0.000403601472498849,859.451807228914,93.3824672698975
863.467469879516,0.000531449099071324,863.467469879516,106.659650802612
867.483132530118,0.000508142868056893,867.483132530118,88.5703868865967
871.498795180721,0.000417112343711779,871.498795180721,79.9569683074951
875.514457831323,0.000422674667788669,875.514457831323,93.398946762085
879.530120481926,0.000362897815648466,879.530120481926,96.0851383209229
883.545783132528,0.000374268274754286,883.545783132528,70.0141868591309
887.56144578313,0.000421657809056342,887.56144578313,68.6243991851807
891.577108433733,0.000203756266273558,891.577108433733,91.8114051818848
895.592771084335,0.000263462774455547,895.592771084335,95.8434391021729
899.608433734938,0.000300490646623075,899.608433734938,96.5136222839355
903.62409638554,0.000254071434028447,903.62409638554,80.8743438720703
907.639759036142,0.000138699790113606,907.639759036142,71.2501659393311
911.655421686745,0.000279099273029715,911.655421686745,50.19455909729
915.671084337347,0.000247720454353839,915.671084337347,49.6067733764648
919.68674698795,0.000289640796836466,919.68674698795,52.6775035858154
923.702409638552,0.000282313383650035,923.702409638552,40.8065872192383
927.718072289154,0.000237616142840125,927.718072289154,34.5388011932373
931.733734939757,0.000214167303056456,931.733734939757,35.912109375
935.749397590359,0.000235215600696392,935.749397590359,31.5175094604492
939.765060240962,0.000236541993217543,939.765060240962,39.2410182952881
943.780722891564,0.000177660083863884,943.780722891564,55.8086585998535
947.796385542166,7.86419986980036E-05,947.796385542166,64.0650043487549
951.812048192769,0.000104120968899224,951.812048192769,31.2428512573242
955.827710843371,0.000106879619124811,955.827710843371,36.9723072052002
959.843373493974,8.93812175490893E-05,959.843373493974,-0.18402099609375
963.859036144576,7.40680261515081E-05,963.859036144576,51.2327842712402
967.874698795178,3.75704112229869E-05,967.874698795178,153.385208129883
971.890361445781,4.44866309408098E-05,971.890361445781,99.7216815948486
975.906024096383,3.14567987516057E-05,975.906024096383,-68.8386325836182
979.921686746986,5.50163458683528E-05,979.921686746986,95.4204654693604
983.937349397588,4.46498852397781E-05,983.937349397588,-159.186092376709
987.95301204819,3.45435546478257E-05,987.95301204819,-44.4431219100952
991.968674698793,6.7918750573881E-05,991.968674698793,166.722816467285
995.984337349395,9.18700752663426E-05,995.984337349395,35.4122142791748
